date,time,title,link
28-07-2025,16:22,Duizenden WordPress-sites kwetsbaar door kritiek RCE-lek in plug-in,https://www.security.nl/posting/898541/Duizenden+WordPress-sites+kwetsbaar+door+kritiek+RCE-lek+in+plug-in
28-07-2025,15:06,Europese leeftijdsverificatie-app onder vuur over Google Play Integrity API,https://www.security.nl/posting/898523/Europese+leeftijdsverificatie-app+onder+vuur+over+Google+Play+Integrity+API
28-07-2025,14:35,Kamervragen over aanval op Citrix-omgeving Openbaar Ministerie,https://www.security.nl/posting/898511/Kamervragen+over+aanval+op+Citrix-omgeving+Openbaar+Ministerie
28-07-2025,12:16,Tea Dating Advice-app lekt 13.000 selfies en kopieën identiteitsbewijzen,https://www.security.nl/posting/898466/Tea+Dating+Advice-app+lekt+13_000+selfies+en+kopie%C3%ABn+identiteitsbewijzen
28-07-2025,11:49,Europese Commissie voldoet aan privacywet bij gebruik van Microsoft 365,https://www.security.nl/posting/898461/Europese+Commissie+voldoet+aan+privacywet+bij+gebruik+van+Microsoft+365
28-07-2025,10:52,Gemeenten gaan gezamenlijk ict inkopen: 'vergroot digitale weerbaarheid',https://www.security.nl/posting/898442/Gemeenten+gaan+gezamenlijk+ict+inkopen%3A+%27vergroot+digitale+weerbaarheid%27
28-07-2025,09:38,VVD wil terugkeer stemcomputer en gezichtsherkenning bij demonstraties,https://www.security.nl/posting/898432/VVD+wil+terugkeer+stemcomputer+en+gezichtsherkenning+bij+demonstraties
28-07-2025,09:15,Verzekeraar Allianz Life lekt gegevens van bijna alle Amerikaanse klanten,https://www.security.nl/posting/898428/Verzekeraar+Allianz+Life+lekt+gegevens+van+bijna+alle+Amerikaanse+klanten
26-07-2025,08:27,Jitsi-lek laat aanvaller zonder toestemming met webcam meekijken,https://www.security.nl/posting/898325/Jitsi-lek+laat+aanvaller+zonder+toestemming+met+webcam+meekijken
26-07-2025,08:13,Google stopt eind volgende maand met url-verkorter goo.gl,https://www.security.nl/posting/898320/Google+stopt+eind+volgende+maand+met+url-verkorter+goo_gl
26-07-2025,07:53,Kabinet steunde bekritiseerd advies van Europese 'Going Dark' groep,https://www.security.nl/posting/898315/Kabinet+steunde+bekritiseerd+advies+van+Europese+%27Going+Dark%27+groep
26-07-2025,07:36,Britse autoriteit waarschuwt voor omzeilen leeftijdscontrole pornosites via vpn,https://www.security.nl/posting/898268/Britse+autoriteit+waarschuwt+voor+omzeilen+leeftijdscontrole+pornosites+via+vpn
25-07-2025,15:42,200.000 WordPress-sites via lek in SMTP-plug-in op afstand over te nemen,https://www.security.nl/posting/898252/200_000+WordPress-sites+via+lek+in+SMTP-plug-in+op+afstand+over+te+nemen
25-07-2025,15:21,Shadowserver: kritiek Cisco ISE-lek sinds 5 juli misbruik bij aanvallen,https://www.security.nl/posting/898244/Shadowserver%3A+kritiek+Cisco+ISE-lek+sinds+5+juli+misbruik+bij+aanvallen
25-07-2025,14:38,Celstraf voor vrouw die in VS 'laptop farm' voor Noord-Koreaanse it'ers runde,https://www.security.nl/posting/898234/Celstraf+voor+vrouw+die+in+VS+%27laptop+farm%27+voor+Noord-Koreaanse+it%27ers+runde
25-07-2025,14:05,Kritiek lek in wifi-thermostaat kan aanvaller op afstand toegang geven,https://www.security.nl/posting/898231/Kritiek+lek+in+wifi-thermostaat+kan+aanvaller+op+afstand+toegang+geven
25-07-2025,13:22,KPN verplicht 2-stapsverificatie in augustus voor alle klanten,https://www.security.nl/posting/898222/KPN+verplicht+2-stapsverificatie+in+augustus+voor+alle+klanten
25-07-2025,12:33,Britse student krijgt 7 jaar cel voor ontwikkelen en verkopen phishingkits,https://www.security.nl/posting/898212/Britse+student+krijgt+7+jaar+cel+voor+ontwikkelen+en+verkopen+phishingkits
25-07-2025,12:16,Onderzoekers gebruiken wifi-signalen voor 'fingerprinten' van mensen,https://www.security.nl/posting/898199/Onderzoekers+gebruiken+wifi-signalen+voor+%27fingerprinten%27+van+mensen
25-07-2025,11:25,LG-beveiligingscamera's via kwetsbaarheid op afstand over te nemen,https://www.security.nl/posting/898188/LG-beveiligingscamera%27s+via+kwetsbaarheid+op+afstand+over+te+nemen
25-07-2025,10:22,EFF hekelt energiebedrijf dat data van slimme meters met politie VS deelt,https://www.security.nl/posting/898159/EFF+hekelt+energiebedrijf+dat+data+van+slimme+meters+met+politie+VS+deelt
25-07-2025,09:54,Steam-game voorzien van malware die wachtwoorden en cryptowallets steelt,https://www.security.nl/posting/898145/Steam-game+voorzien+van+malware+die+wachtwoorden+en+cryptowallets+steelt
25-07-2025,09:31,Openbaar Ministerie waarschuwt dat verstuurde mails niet aankomen,https://www.security.nl/posting/898140/Openbaar+Ministerie+waarschuwt+dat+verstuurde+mails+niet+aankomen
25-07-2025,09:16,Politie: grote zorgen over het gebruik van cryptovaluta door criminelen,https://www.security.nl/posting/898136/Politie%3A+grote+zorgen+over+het+gebruik+van+cryptovaluta+door+criminelen
24-07-2025,17:08,Google waarschuwt voor criminelen die helpdesk wachtwoorden laten resetten,https://www.security.nl/posting/898042/Google+waarschuwt+voor+criminelen+die+helpdesk+wachtwoorden+laten+resetten
24-07-2025,15:44,'Zwak wachtwoord leidde tot ransomware bij transportbedrijf dat failliet ging',https://www.security.nl/posting/898002/%27Zwak+wachtwoord+leidde+tot+ransomware+bij+transportbedrijf+dat+failliet+ging%27
24-07-2025,15:13,Rijk wil jaarlijks 10.000 laptops schenken voor toegang tot digitale overheid,https://www.security.nl/posting/897983/Rijk+wil+jaarlijks+10_000+laptops+schenken+voor+toegang+tot+digitale+overheid
24-07-2025,14:20,NS wil dat boa's toegang krijgen tot rijbewijzenregister en andere systemen,https://www.security.nl/posting/897971/NS+wil+dat+boa%27s+toegang+krijgen+tot+rijbewijzenregister+en+andere+systemen
24-07-2025,13:48,Kritiek lek in SonicWall-gateway maakt remote code execution mogelijk,https://www.security.nl/posting/897958/Kritiek+lek+in+SonicWall-gateway+maakt+remote+code+execution+mogelijk
24-07-2025,13:21,Microsoft: kritiek SharePoint-lek gebruikt bij ransomware-aanvallen,https://www.security.nl/posting/897949/Microsoft%3A+kritiek+SharePoint-lek+gebruikt+bij+ransomware-aanvallen
24-07-2025,11:28,Opnieuw malware in populaire npm-package via gekaapt account,https://www.security.nl/posting/897901/Opnieuw+malware+in+populaire+npm-package+via+gekaapt+account
24-07-2025,10:48,Minister geeft nog geen uitsluitsel over misbruik systemen Openbaar Ministerie,https://www.security.nl/posting/897887/Minister+geeft+nog+geen+uitsluitsel+over+misbruik+systemen+Openbaar+Ministerie
24-07-2025,10:17,"FBI: laat freelance it'ers, sollicitanten zwaaien tijdens online meetings",https://www.security.nl/posting/897871/FBI%3A+laat+freelance+it%27ers%2C+sollicitanten+zwaaien+tijdens+online+meetings
24-07-2025,09:36,'Honderden SharePoint-servers gecompromitteerd bij recente aanval',https://www.security.nl/posting/897853/%27Honderden+SharePoint-servers+gecompromitteerd+bij+recente+aanval%27
24-07-2025,09:11,Consumentenbond wil minstens één jaar gratis updates voor Windows 10,https://www.security.nl/posting/897848/Consumentenbond+wil+minstens+%C3%A9%C3%A9n+jaar+gratis+updates+voor+Windows+10
23-07-2025,16:49,Vermeende beheerder van groot cybercrimeforum XSS aangehouden,https://www.security.nl/posting/897771/Vermeende+beheerder+van+groot+cybercrimeforum+XSS+aangehouden
23-07-2025,15:28,Mac-gebruikers doelwit van aanval met zogenaamde Cloudflare-captcha,https://www.security.nl/posting/897724/Mac-gebruikers+doelwit+van+aanval+met+zogenaamde+Cloudflare-captcha
23-07-2025,14:46,Clorox beschuldigt it-provider van het geven van wachtwoorden aan aanvallers,https://www.security.nl/posting/897713/Clorox+beschuldigt+it-provider+van+het+geven+van+wachtwoorden+aan+aanvallers
23-07-2025,13:11,KPN gaat 2-stapsverificatie voor inloggen op accounts verplichten,https://www.security.nl/posting/897694/KPN+gaat+2-stapsverificatie+voor+inloggen+op+accounts+verplichten
23-07-2025,12:50,Kritiek lek in Sophos Firewall maakt remote code execution mogelijk,https://www.security.nl/posting/897689/Kritiek+lek+in+Sophos+Firewall+maakt+remote+code+execution+mogelijk
23-07-2025,12:27,Proton lanceert AI-chatbot: 'geen logs en geen training met gebruikersdata',https://www.security.nl/posting/897679/Proton+lanceert+AI-chatbot%3A+%27geen+logs+en+geen+training+met+gebruikersdata%27
23-07-2025,12:05,SharePoint-servers Amerikaans ministerie getroffen door aanval,https://www.security.nl/posting/897667/SharePoint-servers+Amerikaans+ministerie+getroffen+door+aanval
23-07-2025,11:31,Microsoft maakt quick machine recovery beschikbaar in Windows 11,https://www.security.nl/posting/897647/Microsoft+maakt+quick+machine+recovery+beschikbaar+in+Windows+11
23-07-2025,11:02,Privacy First: betere voorlichting over deurbelcamera's nodig,https://www.security.nl/posting/897632/Privacy+First%3A+betere+voorlichting+over+deurbelcamera%27s+nodig
23-07-2025,10:13,NCSC treft malware aan op Citrix NetScaler-servers van organisaties,https://www.security.nl/posting/897617/NCSC+treft+malware+aan+op+Citrix+NetScaler-servers+van+organisaties
23-07-2025,09:47,Brave gaat maken van screenshots door Microsoft Recall blokkeren,https://www.security.nl/posting/897609/Brave+gaat+maken+van+screenshots+door+Microsoft+Recall+blokkeren
23-07-2025,09:36,VS meldt actief misbruik van kritieke lekken in helpdesksoftware SysAid,https://www.security.nl/posting/897605/VS+meldt+actief+misbruik+van+kritieke+lekken+in+helpdesksoftware+SysAid
23-07-2025,09:19,NRC: inbraak bij Openbaar Ministerie via Citrix NetScaler-lek,https://www.security.nl/posting/897601/NRC%3A+inbraak+bij+Openbaar+Ministerie+via+Citrix+NetScaler-lek
22-07-2025,17:04,Cisco waarschuwt voor actief misbruik van kritieke ISE-kwetsbaarheden,https://www.security.nl/posting/897531/Cisco+waarschuwt+voor+actief+misbruik+van+kritieke+ISE-kwetsbaarheden
22-07-2025,16:54,FBI meldt ransomware-aanvallen via fake browser-updates en captcha's,https://www.security.nl/posting/897523/FBI+meldt+ransomware-aanvallen+via+fake+browser-updates+en+captcha%27s
22-07-2025,16:35,Justitie kijkt of boa's ook toegang tot strafrechtketendatabank moeten krijgen,https://www.security.nl/posting/897521/Justitie+kijkt+of+boa%27s+ook+toegang+tot+strafrechtketendatabank+moeten+krijgen
22-07-2025,15:34,Microsoft: meerdere statelijke actoren misbruiken SharePoint-lekken,https://www.security.nl/posting/897511/Microsoft%3A+meerdere+statelijke+actoren+misbruiken+SharePoint-lekken
22-07-2025,15:06,VK gaat publieke sector verbieden om losgeld bij ransomware te betalen,https://www.security.nl/posting/897509/VK+gaat+publieke+sector+verbieden+om+losgeld+bij+ransomware+te+betalen
22-07-2025,14:44,Ruim elfhonderd CrushFTP-servers missen update voor aangevallen lek,https://www.security.nl/posting/897500/Ruim+elfhonderd+CrushFTP-servers+missen+update+voor+aangevallen+lek
22-07-2025,14:06,Populaire npm-packages na phishingaanval voorzien van malware,https://www.security.nl/posting/897455/Populaire+npm-packages+na+phishingaanval+voorzien+van+malware
22-07-2025,12:19,Britse overheid waarschuwt voor malware die Outlook-accounts kaapt,https://www.security.nl/posting/897447/Britse+overheid+waarschuwt+voor+malware+die+Outlook-accounts+kaapt
22-07-2025,11:49,Malafide vpn-applicaties stelen WhatsApp-data van Androidtelefoons,https://www.security.nl/posting/897434/Malafide+vpn-applicaties+stelen+WhatsApp-data+van+Androidtelefoons
22-07-2025,11:31,Onderzoek: 20 procent Nederlanders weert deurbelcamera wegens privacy,https://www.security.nl/posting/897418/Onderzoek%3A+20+procent+Nederlanders+weert+deurbelcamera+wegens+privacy
22-07-2025,10:39,'Aantal EU-lidstaten positief over nieuw voorstel voor invoering chatcontrole',https://www.security.nl/posting/897401/%27Aantal+EU-lidstaten+positief+over+nieuw+voorstel+voor+invoering+chatcontrole%27
22-07-2025,10:07,Microsoft dicht actief aangevallen lek ook in SharePoint Server 2016,https://www.security.nl/posting/897395/Microsoft+dicht+actief+aangevallen+lek+ook+in+SharePoint+Server+2016
22-07-2025,09:36,ExpressVPN lekte ip-adressen van remote desktopsessies op Windows,https://www.security.nl/posting/897391/ExpressVPN+lekte+ip-adressen+van+remote+desktopsessies+op+Windows
22-07-2025,09:20,NCSC roept organisaties op om Citrix NetScaler-servers te controleren,https://www.security.nl/posting/897389/NCSC+roept+organisaties+op+om+Citrix+NetScaler-servers+te+controleren
21-07-2025,17:15,Deens voorstel voor Europese chatcontrole bevat verplicht detectiebevel,https://www.security.nl/posting/897286/Deens+voorstel+voor+Europese+chatcontrole+bevat+verplicht+detectiebevel
21-07-2025,16:31,Triodos laat bank-app na aanpassingen weer op GrapheneOS werken,https://www.security.nl/posting/897273/Triodos+laat+bank-app+na+aanpassingen+weer+op+GrapheneOS+werken
21-07-2025,15:52,Provincie Zuid-Holland heeft datalek na bijna twee jaar verholpen,https://www.security.nl/posting/897268/Provincie+Zuid-Holland+heeft+datalek+na+bijna+twee+jaar+verholpen
21-07-2025,15:15,Japanse politie ontwikkelt gratis decryptietool voor Phobos-ransomware,https://www.security.nl/posting/897259/Japanse+politie+ontwikkelt+gratis+decryptietool+voor+Phobos-ransomware
21-07-2025,14:44,Scanauto en parkeerwacht in de fout bij parkeerboete voor rijdende auto,https://www.security.nl/posting/897246/Scanauto+en+parkeerwacht+in+de+fout+bij+parkeerboete+voor+rijdende+auto
21-07-2025,14:10,Politie maakte vorig jaar veel vaker gebruik van gezichtsherkenning,https://www.security.nl/posting/897233/Politie+maakte+vorig+jaar+veel+vaker+gebruik+van+gezichtsherkenning
21-07-2025,13:49,'Bank-apps mogen functies blokkeren als klant 'in gesprek-check' weigert',https://www.security.nl/posting/897217/%27Bank-apps+mogen+functies+blokkeren+als+klant+%27in+gesprek-check%27+weigert%27
21-07-2025,13:30,VVD wil weten wanneer OM update voor Citrix NetScaler-lek installeerde,https://www.security.nl/posting/897215/VVD+wil+weten+wanneer+OM+update+voor+Citrix+NetScaler-lek+installeerde
21-07-2025,13:12,FT: Britse overheid wil botsing met VS over iCloud-backdoor vermijden,https://www.security.nl/posting/897196/FT%3A+Britse+overheid+wil+botsing+met+VS+over+iCloud-backdoor+vermijden
21-07-2025,12:52,Openbaar Ministerie mogelijk nog weken afgesloten van internet,https://www.security.nl/posting/897197/Openbaar+Ministerie+mogelijk+nog+weken+afgesloten+van+internet
21-07-2025,12:03,Kamervragen over gebruiksvoorwaarden WeTransfer en trainen van AI,https://www.security.nl/posting/897185/Kamervragen+over+gebruiksvoorwaarden+WeTransfer+en+trainen+van+AI
21-07-2025,11:40,Burgers kritisch over voorstel dat politie online meer gegevens laat verzamelen,https://www.security.nl/posting/897175/Burgers+kritisch+over+voorstel+dat+politie+online+meer+gegevens+laat+verzamelen
21-07-2025,11:05,HPE Aruba access points kwetsbaar door hardcoded wachtwoord,https://www.security.nl/posting/897163/HPE+Aruba+access+points+kwetsbaar+door+hardcoded+wachtwoord
21-07-2025,10:51,Raad van State kijkt of AP moet optreden tegen kentekenparkeren,https://www.security.nl/posting/897157/Raad+van+State+kijkt+of+AP+moet+optreden+tegen+kentekenparkeren
21-07-2025,10:18,CrushFTP meldt actief misbruik van kritiek beveiligingslek,https://www.security.nl/posting/897155/CrushFTP+meldt+actief+misbruik+van+kritiek+beveiligingslek
21-07-2025,10:01,Ring laat politie VS opnieuw camerabeelden direct bij gebruikers opvragen,https://www.security.nl/posting/897151/Ring+laat+politie+VS+opnieuw+camerabeelden+direct+bij+gebruikers+opvragen
21-07-2025,09:24,NCSC en Microsoft waarschuwen voor actief misbruik van SharePoint-lek,https://www.security.nl/posting/897144/NCSC+en+Microsoft+waarschuwen+voor+actief+misbruik+van+SharePoint-lek
18-07-2025,16:12,Signal-kloon TeleMessage SGNL gebruikte kwetsbare Spring Boot Actuator,https://www.security.nl/posting/896925/Signal-kloon+TeleMessage+SGNL+gebruikte+kwetsbare+Spring+Boot+Actuator
18-07-2025,15:55,"Noyb: AliExpress, TikTok en WeChat schenden AVG door niet aan dataverzoeken te voldoen",https://www.security.nl/posting/896921/Noyb%3A+AliExpress%2C+TikTok+en+WeChat+schenden+AVG+door+niet+aan+dataverzoeken+te+voldoen
18-07-2025,14:21,Topbestuurders van Meta moeten getuigen in rechtszaak rond Cambridge Analytica-schandaal,https://www.security.nl/posting/896907/Topbestuurders+van+Meta+moeten+getuigen+in+rechtszaak+rond+Cambridge+Analytica-schandaal
18-07-2025,13:57,"2,17 miljard dollar aan cryptovaluta gestolen in eerste helft van 2025",https://www.security.nl/posting/896893/2%2C17+miljard+dollar+aan+cryptovaluta+gestolen+in+eerste+helft+van+2025
18-07-2025,13:39,Kaspersky ontdekt geavanceerde backdoor in Exchange-systemen,https://www.security.nl/posting/896889/Kaspersky+ontdekt+geavanceerde+backdoor+in+Exchange-systemen
18-07-2025,12:19,Cisco waarschuwt voor kritieke kwetsbaarheden Cisco ISE en Cisco ISE-PIC,https://www.security.nl/posting/896877/Cisco+waarschuwt+voor+kritieke+kwetsbaarheden+Cisco+ISE+en+Cisco+ISE-PIC
18-07-2025,11:38,"Google, HUMAN Security en Trend Micro nemen juridische stappen tegen BadBox 2.0-botnet",https://www.security.nl/posting/896873/Google%2C+HUMAN+Security+en+Trend+Micro+nemen+juridische+stappen+tegen+BadBox+2_0-botnet
18-07-2025,11:19,Meer informatie over paspoorten en ID-kaarten inzichtelijk via MijnOverheid,https://www.security.nl/posting/896867/Meer+informatie+over+paspoorten+en+ID-kaarten+inzichtelijk+via+MijnOverheid
18-07-2025,10:56,Openbaar Ministerie koppelt digitale omgeving los van internet vanwege kwetsbaarheid,https://www.security.nl/posting/896861/Openbaar+Ministerie+koppelt+digitale+omgeving+los+van+internet+vanwege+kwetsbaarheid
17-07-2025,16:14,Microsoft biedt tegen betaling zes maanden langer ondersteuning voor Exchange 2016 en 2019,https://www.security.nl/posting/896797/Microsoft+biedt+tegen+betaling+zes+maanden+langer+ondersteuning+voor+Exchange+2016+en+2019
17-07-2025,15:36,Cloudflare: Storing in DNS-resolver 1.1.1.1 kwam door wijziging in servicetopologie,https://www.security.nl/posting/896790/Cloudflare%3A+Storing+in+DNS-resolver+1_1_1_1+kwam+door+wijziging+in+servicetopologie
17-07-2025,14:33,NetScaler deelt Indicators of Compromise (IoCs) CVE-2025-5777,https://www.security.nl/posting/896779/NetScaler+deelt+Indicators+of+Compromise+%28IoCs%29+CVE-2025-5777
17-07-2025,13:20,Chinese autoriteiten zetten Massistant-malware in om data te verzamelen van in beslag genomen apparaten,https://www.security.nl/posting/896764/Chinese+autoriteiten+zetten+Massistant-malware+in+om+data+te+verzamelen+van+in+beslag+genomen+apparaten
17-07-2025,12:47,End-of-life SonicWall SMA 100 series doelwit van gerichte cyberaanvallen,https://www.security.nl/posting/896761/End-of-life+SonicWall+SMA+100+series+doelwit+van+gerichte+cyberaanvallen
17-07-2025,12:21,Ruim honderd servers van DDoS-groep uit de lucht gehaald,https://www.security.nl/posting/896757/Ruim+honderd+servers+van+DDoS-groep+uit+de+lucht+gehaald
17-07-2025,12:02,"Co-op Group bevestigt diefstal gegevens 6,5 miljoen klanten",https://www.security.nl/posting/896755/Co-op+Group+bevestigt+diefstal+gegevens+6%2C5+miljoen+klanten
17-07-2025,11:12,AP zoekt praktijkervaringen bij het verwerken van persoonsgegevens via algoritmes,https://www.security.nl/posting/896752/AP+zoekt+praktijkervaringen+bij+het+verwerken+van+persoonsgegevens+via+algoritmes
17-07-2025,10:49,EFF: Steeds meer partijen keren zich tegen fair share-voorstellen van telecomproviders,https://www.security.nl/posting/896749/EFF%3A+Steeds+meer+partijen+keren+zich+tegen+fair+share-voorstellen+van+telecomproviders
16-07-2025,15:14,Google verhelpt zes beveiligingslekken in Chrome,https://www.security.nl/posting/896590/Google+verhelpt+zes+beveiligingslekken+in+Chrome
16-07-2025,14:33,Belgische politie gebruikt broodzakken om 60-plussers te waarschuwen voor cybercriminaliteit,https://www.security.nl/posting/896582/Belgische+politie+gebruikt+broodzakken+om+60-plussers+te+waarschuwen+voor+cybercriminaliteit
16-07-2025,14:21,Waarschuwing voor nep-smsjes en e-mails over niet-betaalde tol in Frankrijk,https://www.security.nl/posting/896580/Waarschuwing+voor+nep-smsjes+en+e-mails+over+niet-betaalde+tol+in+Frankrijk
16-07-2025,14:01,Reddit voert leeftijdsverificatie in voor gebruikers in het Verenigd Koninkrijk,https://www.security.nl/posting/896567/Reddit+voert+leeftijdsverificatie+in+voor+gebruikers+in+het+Verenigd+Koninkrijk
16-07-2025,13:55,ACM attendeert bedrijven op nieuwe Europese richtlijnen voor online bescherming van minderjarigen,https://www.security.nl/posting/896569/ACM+attendeert+bedrijven+op+nieuwe+Europese+richtlijnen+voor+online+bescherming+van+minderjarigen
16-07-2025,13:36,Europese app voor leeftijdsverificatie in pilotfase,https://www.security.nl/posting/896557/Europese+app+voor+leeftijdsverificatie+in+pilotfase
16-07-2025,13:18,WeTransfer: 'Bestanden worden niet gebruikt voor AI-training',https://www.security.nl/posting/896548/WeTransfer%3A+%27Bestanden+worden+niet+gebruikt+voor+AI-training%27
16-07-2025,12:53,Nederland pleit voor Europees beleid rondom gebruik cloudtechnologieën door overheden,https://www.security.nl/posting/896553/Nederland+pleit+voor+Europees+beleid+rondom+gebruik+cloudtechnologie%C3%ABn+door+overheden
16-07-2025,11:53,AP: 'Inzet van emotieherkenning brengt risico's en ethische vragen met zich mee',https://www.security.nl/posting/896537/AP%3A+%27Inzet+van+emotieherkenning+brengt+risico%27s+en+ethische+vragen+met+zich+mee%27
16-07-2025,11:41,Lek in Meta AI gaf toegang tot AI-prompts en -antwoorden van andere gebruikers,https://www.security.nl/posting/896530/Lek+in+Meta+AI+gaf+toegang+tot+AI-prompts+en+-antwoorden+van+andere+gebruikers
16-07-2025,10:34,Onderzoeker Adam Gowdiak meldt kwetsbaarheden in eSIM,https://www.security.nl/posting/896519/Onderzoeker+Adam+Gowdiak+meldt+kwetsbaarheden+in+eSIM
15-07-2025,17:08,Ook Duitse BSI roept Windows 10-gebruikers op tijdig te migreren,https://www.security.nl/posting/896434/Ook+Duitse+BSI+roept+Windows+10-gebruikers+op+tijdig+te+migreren
15-07-2025,16:54,PuTTY-ontwikkelaar Simon Tatham waarschuwt: putty.org is niet de officiële website van PuTTY,https://www.security.nl/posting/896412/PuTTY-ontwikkelaar+Simon+Tatham+waarschuwt%3A+putty_org+is+niet+de+offici%C3%ABle+website+van+PuTTY
15-07-2025,16:48,OWA: Apple belemmert ontwikkelaars eigen search engine aan te bieden op iOS,https://www.security.nl/posting/896421/OWA%3A+Apple+belemmert+ontwikkelaars+eigen+search+engine+aan+te+bieden+op+iOS
15-07-2025,15:11,Kabinet ziet geen mogelijkheid voor centraal toezicht op staatsgeheimen,https://www.security.nl/posting/896406/Kabinet+ziet+geen+mogelijkheid+voor+centraal+toezicht+op+staatsgeheimen
15-07-2025,14:18,CISA: 'Remsystemen van treinen manipuleerbaar via kwetsbaarheid in protocol',https://www.security.nl/posting/896402/CISA%3A+%27Remsystemen+van+treinen+manipuleerbaar+via+kwetsbaarheid+in+protocol%27
15-07-2025,13:32,Beveiligingsonderzoek: CitrixBleed 2 grootschalig misbruikt,https://www.security.nl/posting/896392/Beveiligingsonderzoek%3A+CitrixBleed+2+grootschalig+misbruikt
15-07-2025,12:24,Nieuwe versie van Interlock RAT opgedoken,https://www.security.nl/posting/896363/Nieuwe+versie+van+Interlock+RAT+opgedoken
15-07-2025,11:52,AP akkoord met protocol voor weren van criminaliteit uit havens en luchthavens,https://www.security.nl/posting/896362/AP+akkoord+met+protocol+voor+weren+van+criminaliteit+uit+havens+en+luchthavens
15-07-2025,10:56,Meerderheid in Tweede Kamer wil auteursrecht op uiterlijk en stem tegen deepfakes,https://www.security.nl/posting/896359/Meerderheid+in+Tweede+Kamer+wil+auteursrecht+op+uiterlijk+en+stem+tegen+deepfakes
14-07-2025,17:03,Beveiligingsprobleem in Google Gemini maakt samenvattingen e-mail kwetsbaar voor phishing,https://www.security.nl/posting/896271/Beveiligingsprobleem+in+Google+Gemini+maakt+samenvattingen+e-mail+kwetsbaar+voor+phishing
14-07-2025,16:34,Duitse tak van Telefónica migreert VMware-support van Broadcom naar Spinnaker,https://www.security.nl/posting/896255/Duitse+tak+van+Telef%C3%B3nica+migreert+VMware-support+van+Broadcom+naar+Spinnaker
14-07-2025,15:43,Brits NCSC: Migreer Windows 10-systemen tijdig naar Windows 11,https://www.security.nl/posting/896246/Brits+NCSC%3A+Migreer+Windows+10-systemen+tijdig+naar+Windows+11
14-07-2025,15:23,Staatssecretaris Struycken: 'Effect van AP op AVG moeilijk meetbaar',https://www.security.nl/posting/896239/Staatssecretaris+Struycken%3A+%27Effect+van+AP+op+AVG+moeilijk+meetbaar%27
14-07-2025,14:58,Nieuwe herstelmodus kan Windows-systemen die niet meer opstarten op afstand herstellen,https://www.security.nl/posting/896232/Nieuwe+herstelmodus+kan+Windows-systemen+die+niet+meer+opstarten+op+afstand+herstellen
14-07-2025,14:39,Kwetsbaarheden aangetroffen in UEFI-module van Gigabyte-firmware,https://www.security.nl/posting/896225/Kwetsbaarheden+aangetroffen+in+UEFI-module+van+Gigabyte-firmware
14-07-2025,14:18,Aanvaller geeft gestolen cryptovaluta terug aan GMX in ruil voor beloning,https://www.security.nl/posting/896222/Aanvaller+geeft+gestolen+cryptovaluta+terug+aan+GMX+in+ruil+voor+beloning
14-07-2025,12:15,"Denen krijgen auteursrecht op lichaam, gezichtskenmerken en stem in strijd tegen deepfakes",https://www.security.nl/posting/896202/Denen+krijgen+auteursrecht+op+lichaam%2C+gezichtskenmerken+en+stem+in+strijd+tegen+deepfakes
14-07-2025,11:29,Gemiddeld 131 nieuwe kwetsbaarheden per dag toegevoegd aan CVE-database,https://www.security.nl/posting/896183/Gemiddeld+131+nieuwe+kwetsbaarheden+per+dag+toegevoegd+aan+CVE-database
14-07-2025,10:37,Deskundigen uiten zorgen over verplichte leeftijdscontroles voor zoekmachines,https://www.security.nl/posting/896174/Deskundigen+uiten+zorgen+over+verplichte+leeftijdscontroles+voor+zoekmachines
13-07-2025,09:59,"Consumentenbond adviseert adblocker uBlock Origin, raadt Chrome af",https://www.security.nl/posting/896083/Consumentenbond+adviseert+adblocker+uBlock+Origin%2C+raadt+Chrome+af
13-07-2025,09:43,WordPress-plug-in Gravity Forms waarschuwt voor backdoor in packages,https://www.security.nl/posting/896079/WordPress-plug-in+Gravity+Forms+waarschuwt+voor+backdoor+in+packages
13-07-2025,09:22,"Rijksoverheid vooral actief op LinkedIn, X, Instagram en YouTube",https://www.security.nl/posting/896074/Rijksoverheid+vooral+actief+op+LinkedIn%2C+X%2C+Instagram+en+YouTube
11-07-2025,17:04,Ministeries moeten 230.000 documenten met namen ambtenaren opschonen,https://www.security.nl/posting/895964/Ministeries+moeten+230_000+documenten+met+namen+ambtenaren+opschonen
11-07-2025,16:01,Callcenter achter internationale Microsoft-helpdeskfraude opgerold,https://www.security.nl/posting/895953/Callcenter+achter+internationale+Microsoft-helpdeskfraude+opgerold
11-07-2025,14:20,AP wil dat overheidsinstanties algoritmes verplicht gaan registreren,https://www.security.nl/posting/895930/AP+wil+dat+overheidsinstanties+algoritmes+verplicht+gaan+registreren
11-07-2025,13:58,McDonald's lekt persoonlijke gegevens van 64 miljoen sollicitanten,https://www.security.nl/posting/895923/McDonald%27s+lekt+persoonlijke+gegevens+van+64+miljoen+sollicitanten
11-07-2025,13:30,Fortinet FortiWeb-firewall via kritiek lek op afstand over te nemen,https://www.security.nl/posting/895916/Fortinet+FortiWeb-firewall+via+kritiek+lek+op+afstand+over+te+nemen
11-07-2025,12:31,Franse tabakswinkels schenden AVG met camera's die leeftijd schatten,https://www.security.nl/posting/895903/Franse+tabakswinkels+schenden+AVG+met+camera%27s+die+leeftijd+schatten
